TIME,R-JOINT-P1,L-JOINT-P1,R-JOINT-P2,L-JOINT-P2,R-JOINT-P3,L-JOINT-P3,R-JOINT-P4,L-JOINT-P4,R-JOINT-P5,L-JOINT-P5,R-JOINT-P6,L-JOINT-P6,R-JOINT-P7,L-JOINT-P7,R-JOINT-V1,L-JOINT-V1,R-JOINT-V2,L-JOINT-V2,R-JOINT-V3,L-JOINT-V3,R-JOINT-V4,L-JOINT-V4,R-JOINT-V5,L-JOINT-V5,R-JOINT-V6,L-JOINT-V6,R-JOINT-V7,L-JOINT-V7,R-CART1,L-CART1,R-CART2,L-CART2,R-CART3,L-CART3,
25.0252,0.89777,-0.966171,-1.39541,-1.2956,-2.13583,2.17721,0.0743359,-0.174869,-0.138214,-0.0167232,0.0646436,0.254971,1.54336,1.74927,1.66095e-05,-9.3417e-06,1.51665e-05,-2.03466e-05,-3.48229e-05,4.84233e-06,0.000451372,4.28573e-05,0.00591979,4.41615e-05,0.0557072,2.36051e-05,0.0114538,4.89743e-06,0.111047,0.134591,-0.359606,0.426965,0.0999853,0.098046,
25.0502,0.897765,-0.966169,-1.39541,-1.29559,-2.13585,2.17721,0.0743666,-0.174873,-0.137503,-0.016729,0.0754294,0.254966,1.54454,1.74927,-3.56042e-05,2.56321e-05,4.2119e-05,1.13134e-05,-0.000151242,8.20063e-06,0.000521864,-1.11015e-05,0.0103879,-1.84097e-05,0.130413,-4.95825e-05,0.0183692,2.35428e-05,0.111037,0.134591,-0.359218,0.426968,0.0997919,0.0980473,
25.0752,0.897765,-0.966169,-1.39541,-1.29559,-2.13585,2.17721,0.0743666,-0.174873,-0.137503,-0.016729,0.0754294,0.254966,1.54454,1.74927,-3.56042e-05,2.56321e-05,4.2119e-05,1.13134e-05,-0.000151242,8.20063e-06,0.000521864,-1.11015e-05,0.0103879,-1.84097e-05,0.130413,-4.95825e-05,0.0183692,2.35428e-05,0.111037,0.134591,-0.359218,0.426968,0.0997919,0.0980473,
25.1002,0.897765,-0.966169,-1.39542,-1.29559,-2.13593,2.17721,0.0743532,-0.174873,-0.137097,-0.0167261,0.0903454,0.254968,1.55121,1.74927,-3.19053e-05,2.72462e-05,-3.77315e-05,-7.21579e-06,-0.000830051,-4.80139e-06,0.00018412,-4.33882e-05,0.00958986,7.38244e-05,0.214895,9.75488e-06,0.0722942,4.43707e-05,0.111,0.134592,-0.358688,0.426968,0.0995279,0.0980472,
25.1252,0.897765,-0.966169,-1.39542,-1.29559,-2.13593,2.17721,0.0743532,-0.174873,-0.137097,-0.0167261,0.0903454,0.254968,1.55121,1.74927,-3.19053e-05,2.72462e-05,-3.77315e-05,-7.21579e-06,-0.000830051,-4.80139e-06,0.00018412,-4.33882e-05,0.00958986,7.38244e-05,0.214895,9.75488e-06,0.0722942,4.43707e-05,0.111,0.134592,-0.358688,0.426968,0.0995279,0.0980472,
25.1502,0.89776,-0.966171,-1.39542,-1.2956,-2.136,2.17721,0.074358,-0.174869,-0.136829,-0.0167261,0.0963922,0.254971,1.56518,1.74927,-4.4404e-05,4.49495e-06,-7.26431e-05,-1.87646e-05,-0.00108747,-2.28922e-06,0.000163955,-7.99231e-06,0.00828366,2.36305e-05,0.185583,2.87148e-05,0.168084,-3.32685e-06,0.110971,0.134592,-0.358469,0.426965,0.0994246,0.098046,
25.1752,0.897757,-0.966171,-1.39542,-1.2956,-2.13599,2.17721,0.0743513,-0.174867,-0.13524,-0.016729,0.103339,0.254968,1.5882,1.74927,-4.35347e-05,-2.2605e-07,-5.45692e-05,-8.54787e-06,-0.000638623,-1.89206e-05,5.78033e-05,3.91102e-05,0.0200073,-3.24098e-05,0.176304,5.59812e-06,0.306834,1.92251e-05,0.110974,0.134592,-0.358223,0.426965,0.0993063,0.0980459,
25.2002,0.897757,-0.966171,-1.39542,-1.2956,-2.13599,2.17721,0.0743513,-0.174867,-0.13524,-0.016729,0.103339,0.254968,1.5882,1.74927,-4.35347e-05,-2.2605e-07,-5.45692e-05,-8.54787e-06,-0.000638623,-1.89206e-05,5.78033e-05,3.91102e-05,0.0200073,-3.24098e-05,0.176304,5.59812e-06,0.306834,1.92251e-05,0.110974,0.134592,-0.358223,0.426965,0.0993063,0.0980459,
25.2252,0.897757,-0.966169,-1.39542,-1.29559,-2.13598,2.17721,0.0743685,-0.174873,-0.129534,-0.0167261,0.111608,0.254968,1.62884,1.74927,-2.92339e-05,1.03343e-05,-2.8686e-05,9.03992e-06,-0.000355807,1.77711e-05,0.000187746,-2.54762e-05,0.0593305,2.8292e-05,0.178619,3.11067e-06,0.52433,7.46642e-06,0.110993,0.13459,-0.357922,0.426968,0.0991677,0.0980473,
25.2502,0.897757,-0.966169,-1.39542,-1.29559,-2.13598,2.17721,0.0743685,-0.174873,-0.129534,-0.0167261,0.111608,0.254968,1.62884,1.74927,-2.92339e-05,1.03343e-05,-2.8686e-05,9.03992e-06,-0.000355807,1.77711e-05,0.000187746,-2.54762e-05,0.0593305,2.8292e-05,0.178619,3.11067e-06,0.52433,7.46642e-06,0.110993,0.13459,-0.357922,0.426968,0.0991677,0.0980473,
25.2752,0.89776,-0.966169,-1.39541,-1.29559,-2.13597,2.17721,0.0743753,-0.174871,-0.128874,-0.016729,0.124644,0.254968,1.67327,1.74927,8.61451e-06,-1.60372e-05,3.88814e-05,-6.0742e-06,-0.000184333,5.46324e-06,0.000195797,-2.69383e-06,0.0434252,3.28749e-05,0.227569,4.38698e-05,0.722052,3.40269e-05,0.110996,0.134591,-0.357451,0.426967,0.098954,0.0980472,
25.3002,0.89776,-0.966169,-1.39541,-1.29559,-2.13597,2.17721,0.0743753,-0.174871,-0.128874,-0.016729,0.124644,0.254968,1.67327,1.74927,8.61451e-06,-1.60372e-05,3.88814e-05,-6.0742e-06,-0.000184333,5.46324e-06,0.000195797,-2.69383e-06,0.0434252,3.28749e-05,0.227569,4.38698e-05,0.722052,3.40269e-05,0.110996,0.134591,-0.357451,0.426967,0.098954,0.0980472,
25.3252,0.897757,-0.966169,-1.39541,-1.29559,-2.13597,2.17721,0.0744472,-0.174871,-0.123031,-0.0167261,0.144004,0.254968,1.73735,1.74927,-2.54572e-06,-1.35934e-07,8.07482e-06,-8.90055e-06,-0.000100802,1.29229e-05,0.000705131,-9.38492e-06,0.0758063,5.26941e-05,0.297655,1.81e-05,0.96496,-7.14717e-06,0.111018,0.134591,-0.356727,0.426967,0.0986494,0.0980472,
25.3502,0.89776,-0.966169,-1.39542,-1.2956,-2.13598,2.17721,0.0744654,-0.174871,-0.112343,-0.0167261,0.161362,0.254968,1.80441,1.74927,4.25182e-05,-1.59758e-05,-4.318e-05,-2.07133e-05,-0.000115592,-1.33404e-06,0.000636132,-2.60085e-05,0.14467,2.5705e-05,0.347881,1.30698e-05,1.22682,4.14514e-08,0.111068,0.134591,-0.356084,0.426967,0.0983848,0.0980468,
25.3752,0.89776,-0.966169,-1.39542,-1.2956,-2.13598,2.17721,0.0744654,-0.174871,-0.112343,-0.0167261,0.161362,0.254968,1.80441,1.74927,4.25182e-05,-1.59758e-05,-4.318e-05,-2.07133e-05,-0.000115592,-1.33404e-06,0.000636132,-2.60085e-05,0.14467,2.5705e-05,0.347881,1.30698e-05,1.22682,4.14514e-08,0.111068,0.134591,-0.356084,0.426967,0.0983848,0.0980468,
25.4002,0.897762,-0.966169,-1.39542,-1.2956,-2.13598,2.17721,0.0745018,-0.174873,-0.0992062,-0.0167261,0.174772,0.254966,1.87363,1.74927,4.64155e-05,6.50779e-06,2.1424e-05,-3.67993e-05,-3.10941e-05,1.13215e-05,0.000749627,-4.17315e-05,0.208589,6.11216e-06,0.34298,-1.02557e-05,1.4012,-6.01468e-06,0.111147,0.13459,-0.355581,0.426967,0.0981888,0.098047,
25.4252,0.897762,-0.966169,-1.39542,-1.2956,-2.13598,2.17721,0.0745018,-0.174873,-0.0992062,-0.0167261,0.174772,0.254966,1.87363,1.74927,4.64155e-05,6.50779e-06,2.1424e-05,-3.67993e-05,-3.10941e-05,1.13215e-05,0.000749627,-4.17315e-05,0.208589,6.11216e-06,0.34298,-1.02557e-05,1.4012,-6.01468e-06,0.111147,0.13459,-0.355581,0.426967,0.0981888,0.098047,
25.4502,0.897757,-0.966169,-1.39542,-1.2956,-2.13598,2.17721,0.0745104,-0.174873,-0.082481,-0.0167261,0.18267,0.254968,1.95207,1.74927,0.000910937,7.12404e-06,6.01157e-06,0.00103863,-0.00108707,-0.00111587,0.0039963,-2.81874e-05,0.915096,0.00152658,0.594429,-0.00149886,5.1711,-0.00145788,0.111245,0.134591,-0.355291,0.426967,0.0980761,0.0980469,
25.4752,0.897757,-0.966169,-1.39542,-1.2956,-2.13598,2.17721,0.0745104,-0.174873,-0.082481,-0.0167261,0.18267,0.254968,1.95207,1.74927,0.000910937,7.12404e-06,6.01157e-06,0.00103863,-0.00108707,-0.00111587,0.0039963,-2.81874e-05,0.915096,0.00152658,0.594429,-0.00149886,5.1711,-0.00145788,0.111245,0.134591,-0.355291,0.426967,0.0980761,0.0980469,
25.5002,0.897757,-0.966169,-1.39541,-1.2956,-2.13596,2.1772,0.0745133,-0.174871,-0.0562729,-0.0167261,0.185032,0.254968,2.03736,1.74927,0.000571897,1.16411e-05,3.01078e-05,0.000659417,-0.000475333,-0.000771692,0.00256115,1.7144e-07,0.797588,0.00095922,0.396717,-0.00094652,3.98876,-0.000951084,0.11141,0.134593,-0.355213,0.426967,0.0980395,0.0980468,
25.5252,0.897762,-0.966169,-1.39541,-1.2956,-2.13596,2.17721,0.0745239,-0.174871,-0.0272481,-0.0167232,0.18503,0.254966,2.12332,1.74927,0.000419193,1.18033e-05,-4.5194e-06,0.000429708,-0.000403022,-0.00048523,0.0017395,1.37938e-05,0.7582,0.000648615,0.253185,-0.000613105,3.28242,-0.000610546,0.111575,0.134592,-0.355221,0.426967,0.0980339,0.0980468,
25.5502,0.897762,-0.966169,-1.39541,-1.2956,-2.13596,2.17721,0.0745239,-0.174871,-0.0272481,-0.0167232,0.18503,0.254966,2.12332,1.74927,0.000419193,1.18033e-05,-4.5194e-06,0.000429708,-0.000403022,-0.00048523,0.0017395,1.37938e-05,0.7582,0.000648615,0.253185,-0.000613105,3.28242,-0.000610546,0.111575,0.134592,-0.355221,0.426967,0.0980339,0.0980468,
25.5752,0.897745,-0.966171,-1.39541,-1.29559,-2.13594,2.17721,0.0744932,-0.174869,0.00310459,-0.0167261,0.184993,0.254968,2.20663,1.74927,0.000108977,-4.92283e-06,4.88744e-05,0.000300098,-9.77205e-05,-0.000277651,0.000842068,2.98731e-05,0.73776,0.000382704,0.16129,-0.000371681,2.78668,-0.000392712,0.111752,0.134592,-0.355258,0.426966,0.0980314,0.0980467,
25.6002,0.897745,-0.966171,-1.39541,-1.29559,-2.13594,2.17721,0.0744932,-0.174869,0.00310459,-0.0167261,0.184993,0.254968,2.20663,1.74927,0.000108977,-4.92283e-06,4.88744e-05,0.000300098,-9.77205e-05,-0.000277651,0.000842068,2.98731e-05,0.73776,0.000382704,0.16129,-0.000371681,2.78668,-0.000392712,0.111752,0.134592,-0.355258,0.426966,0.0980314,0.0980467,
25.6252,0.897757,-0.966169,-1.39541,-1.2956,-2.13592,2.17721,0.0745066,-0.174871,0.0336442,-0.0167261,0.184996,0.254968,2.2847,1.74927,0.00017118,2.36389e-05,3.17492e-05,0.000161645,0.000122914,-0.000172202,0.00064774,-1.69688e-05,0.726117,0.000237616,0.103013,-0.00023873,2.42787,-0.000261448,0.111939,0.13459,-0.355276,0.426967,0.0980218,0.0980469,
25.6502,0.897757,-0.966169,-1.39541,-1.2956,-2.13592,2.17721,0.0745066,-0.174871,0.0336442,-0.0167261,0.184996,0.254968,2.2847,1.74927,0.00017118,2.36389e-05,3.17492e-05,0.000161645,0.000122914,-0.000172202,0.00064774,-1.69688e-05,0.726117,0.000237616,0.103013,-0.00023873,2.42787,-0.000261448,0.111939,0.13459,-0.355276,0.426967,0.0980218,0.0980469,
25.6752,0.897762,-0.966171,-1.39541,-1.29559,-2.1359,2.17721,0.0745171,-0.174873,0.0643095,-0.0167232,0.185074,0.254968,2.35728,1.74927,0.00013204,3.76112e-06,-2.68464e-05,0.000116952,0.000255582,-0.000167496,0.000492325,-1.38118e-05,0.711367,0.000171606,0.0664197,-0.000155361,2.13651,-0.000179376,0.112122,0.134593,-0.355299,0.426967,0.0980109,0.0980465,
25.7002,0.897767,-0.966169,-1.39541,-1.2956,-2.13588,2.17721,0.0745171,-0.174871,0.0887937,-0.0167232,0.185074,0.254968,2.41877,1.74927,0.000130092,1.55328e-05,-2.65551e-05,5.66619e-05,0.00034403,-5.78349e-05,0.000321065,1.53157e-05,0.662292,0.000117999,0.0423984,-9.25204e-05,1.88768,-8.45553e-05,0.112122,0.134593,-0.355299,0.426967,0.0980109,0.0980465,
25.7252,0.897767,-0.966169,-1.39541,-1.2956,-2.13588,2.17721,0.0745171,-0.174871,0.0887937,-0.0167232,0.185074,0.254968,2.41877,1.74927,0.000130092,1.55328e-05,-2.65551e-05,5.66619e-05,0.00034403,-5.78349e-05,0.000321065,1.53157e-05,0.662292,0.000117999,0.0423984,-9.25204e-05,1.88768,-8.45553e-05,0.112269,0.13459,-0.355327,0.426967,0.0980023,0.0980469,
25.7502,0.897762,-0.966171,-1.39541,-1.29559,-2.13588,2.17721,0.0745085,-0.174873,0.108752,-0.0167232,0.185059,0.254971,2.46949,1.74927,2.54817e-05,-1.78767e-06,6.61593e-06,4.92399e-05,0.000165802,-1.78647e-05,0.000111742,-5.56975e-06,0.590816,8.23781e-05,0.0269556,-3.26557e-05,1.63288,1.1321e-07,0.112379,0.134591,-0.355356,0.426967,0.0979968,0.0980465,
25.7752,0.897762,-0.966171,-1.39541,-1.29559,-2.13588,2.17721,0.0745085,-0.174873,0.108752,-0.0167232,0.185059,0.254971,2.46949,1.74927,2.54817e-05,-1.78767e-06,6.61593e-06,4.92399e-05,0.000165802,-1.78647e-05,0.000111742,-5.56975e-06,0.590816,8.23781e-05,0.0269556,-3.26557e-05,1.63288,1.1321e-07,0.112379,0.134591,-0.355356,0.426967,0.0979968,0.0980465,
25.8002,0.897755,-0.966169,-1.39541,-1.29559,-2.13592,2.17721,0.0745037,-0.174871,0.120526,-0.0167261,0.184953,0.254971,2.51384,1.74927,-6.81231e-05,2.98443e-05,-5.55064e-07,3.77909e-05,-0.000221147,-1.56214e-05,1.66121e-05,6.50569e-06,0.456794,6.19434e-05,0.0156584,-4.75512e-05,1.36298,-2.42489e-05,0.112431,0.134591,-0.355378,0.426967,0.0979959,0.0980471,
25.8252,0.897755,-0.966169,-1.39541,-1.29559,-2.13592,2.17721,0.0745037,-0.174871,0.120526,-0.0167261,0.184953,0.254971,2.51384,1.74927,-6.81231e-05,2.98443e-05,-5.55064e-07,3.77909e-05,-0.000221147,-1.56214e-05,1.66121e-05,6.50569e-06,0.456794,6.19434e-05,0.0156584,-4.75512e-05,1.36298,-2.42489e-05,0.112431,0.134591,-0.355378,0.426967,0.0979959,0.0980471,
25.8502,0.89776,-0.966169,-1.39541,-1.29559,-2.13592,2.17721,0.0745066,-0.174871,0.121537,-0.0167261,0.184864,0.254968,2.54458,1.74927,4.44387e-06,2.97936e-05,4.01225e-06,2.18949e-05,-0.000144314,-1.57672e-05,3.1797e-05,1.56548e-05,0.31211,3.9752e-05,0.00961757,-5.58307e-05,1.16975,-1.07302e-05,0.112437,0.134592,-0.35538,0.426967,0.0979959,0.0980472,
25.8752,0.89776,-0.966169,-1.39541,-1.29559,-2.13592,2.17721,0.0745066,-0.174871,0.121537,-0.0167261,0.184864,0.254968,2.54458,1.74927,4.44387e-06,2.97936e-05,4.01225e-06,2.18949e-05,-0.000144314,-1.57672e-05,3.1797e-05,1.56548e-05,0.31211,3.9752e-05,0.00961757,-5.58307e-05,1.16975,-1.07302e-05,0.112437,0.134592,-0.35538,0.426967,0.0979959,0.0980472,
25.9002,0.897755,-0.966169,-1.39541,-1.29559,-2.13592,2.17721,0.074498,-0.174869,0.1217,-0.0167261,0.184515,0.254971,2.58049,1.74927,-3.50725e-05,3.56411e-05,3.94644e-05,1.76946e-05,-6.55045e-05,-1.42026e-05,-7.30317e-05,2.32614e-05,0.200438,3.20291e-05,0.00310721,-1.48824e-05,1.0536,-5.81585e-05,0.112435,0.134592,-0.355398,0.426966,0.098002,0.098047,
25.9252,0.897752,-0.966169,-1.39541,-1.2956,-2.13593,2.17721,0.0745037,-0.174871,0.121869,-0.0167261,0.184157,0.254971,2.62578,1.74927,-3.8911e-05,3.25505e-05,-1.44933e-05,-1.25555e-05,-0.00014208,-2.11871e-05,2.59046e-05,-3.13267e-05,0.124175,5.54555e-05,-0.000863531,-5.88748e-06,1.04466,1.31499e-05,0.112428,0.134592,-0.355408,0.426965,0.098007,0.0980462,
25.9502,0.897752,-0.966169,-1.39541,-1.2956,-2.13593,2.17721,0.0745037,-0.174871,0.121869,-0.0167261,0.184157,0.254971,2.62578,1.74927,-3.8911e-05,3.25505e-05,-1.44933e-05,-1.25555e-05,-0.00014208,-2.11871e-05,2.59046e-05,-3.13267e-05,0.124175,5.54555e-05,-0.000863531,-5.88748e-06,1.04466,1.31499e-05,0.112428,0.134592,-0.355409,0.426966,0.0980075,0.0980467,
25.9752,0.897757,-0.966171,-1.39541,-1.29559,-2.13592,2.17721,0.0745066,-0.174873,0.121879,-0.0167261,0.184174,0.254968,2.66398,1.74927,3.31093e-05,-9.5027e-06,-3.55144e-06,1.23743e-06,-6.80455e-05,3.75973e-05,6.64178e-05,-4.93855e-05,0.0826255,3.63828e-05,-0.000433052,-3.48612e-05,1.01666,2.85554e-05,0.112431,0.134591,-0.355406,0.426967,0.0980063,0.0980466,
26.0002,0.897757,-0.966171,-1.39541,-1.29559,-2.13592,2.17721,0.0745066,-0.174873,0.121879,-0.0167261,0.184174,0.254968,2.66398,1.74927,3.31093e-05,-9.5027e-06,-3.55144e-06,1.23743e-06,-6.80455e-05,3.75973e-05,6.64178e-05,-4.93855e-05,0.0826255,3.63828e-05,-0.000433052,-3.48612e-05,1.01666,2.85554e-05,0.112431,0.134591,-0.355406,0.426967,0.0980063,0.0980466,
26.0252,0.897755,-0.966171,-1.39541,-1.29559,-2.13592,2.17721,0.0744999,-0.174871,0.121876,-0.0167232,0.1841,0.254968,2.69505,1.74927,-1.46857e-06,-2.05823e-06,-6.70998e-06,-6.97304e-06,-1.45732e-05,2.01268e-05,-1.76213e-05,-3.2056e-05,0.0527246,4.85205e-05,-0.000875293,-2.9631e-05,0.894804,2.11976e-05,0.11243,0.134591,-0.355411,0.426966,0.0980076,0.0980465,
26.0502,0.897755,-0.966171,-1.39541,-1.29559,-2.13592,2.17721,0.0744999,-0.174871,0.121876,-0.0167232,0.1841,0.254968,2.69505,1.74927,-1.46857e-06,-2.05823e-06,-6.70998e-06,-6.97304e-06,-1.45732e-05,2.01268e-05,-1.76213e-05,-3.2056e-05,0.0527246,4.85205e-05,-0.000875293,-2.9631e-05,0.894804,2.11976e-05,0.11243,0.134591,-0.355411,0.426966,0.0980076,0.0980465,
26.0752,0.897752,-0.966171,-1.39541,-1.2956,-2.13592,2.17721,0.0744999,-0.174869,0.121876,-0.0167261,0.18398,0.254968,2.71088,1.74927,-1.25052e-05,6.70846e-06,-1.4158e-06,-1.42963e-05,-6.35377e-06,-7.98296e-06,-7.22636e-07,-7.16235e-07,0.0336547,-1.42709e-05,-0.00153315,3.26743e-06,0.707692,-1.35325e-05,0.112428,0.134591,-0.355416,0.426965,0.0980099,0.098046,
26.1002,0.897752,-0.966171,-1.39541,-1.29559,-2.13595,2.17721,0.0745104,-0.174869,0.121849,-0.0167261,0.184004,0.254971,2.71109,1.74927,-1.87063e-05,-5.56184e-06,1.84496e-06,-2.27888e-06,-0.000271666,2.21045e-06,9.03121e-05,2.26425e-06,0.0212445,-2.21273e-05,-0.000782918,2.54837e-05,0.452728,1.97341e-05,0.112428,0.134591,-0.355416,0.426965,0.0980099,0.098046,
26.1252,0.897752,-0.966171,-1.39541,-1.29559,-2.13595,2.17721,0.0745104,-0.174869,0.121849,-0.0167261,0.184004,0.254971,2.71109,1.74927,-1.87063e-05,-5.56184e-06,1.84496e-06,-2.27888e-06,-0.000271666,2.21045e-06,9.03121e-05,2.26425e-06,0.0212445,-2.21273e-05,-0.000782918,2.54837e-05,0.452728,1.97341e-05,0.112418,0.134592,-0.355411,0.426965,0.0980102,0.0980463,
26.1502,0.897748,-0.966171,-1.39541,-1.2956,-2.13598,2.17721,0.0745066,-0.174871,0.12182,-0.0167261,0.183982,0.254968,2.71091,1.74927,-4.49533e-05,-1.19354e-05,2.36566e-05,-1.3998e-05,-0.000327136,-1.6459e-05,1.06536e-05,-2.27225e-05,0.01335,-2.87226e-05,-0.000698799,-1.8056e-05,0.287423,5.48263e-06,0.11241,0.134592,-0.355414,0.426966,0.0980119,0.0980461,
26.1752,0.897748,-0.966171,-1.39541,-1.2956,-2.13598,2.17721,0.0745066,-0.174871,0.12182,-0.0167261,0.183982,0.254968,2.71091,1.74927,-4.49533e-05,-1.19354e-05,2.36566e-05,-1.3998e-05,-0.000327136,-1.6459e-05,1.06536e-05,-2.27225e-05,0.01335,-2.87226e-05,-0.000698799,-1.8056e-05,0.287423,5.48263e-06,0.11241,0.134592,-0.355414,0.426966,0.0980119,0.0980461,
26.2002,0.897748,-0.966169,-1.39541,-1.2956,-2.13596,2.17721,0.074498,-0.174873,0.121805,-0.0167261,0.184007,0.254968,2.70985,1.74927,-2.86909e-05,2.42085e-05,4.21534e-05,-1.07843e-05,-0.000110233,-3.15017e-05,-3.37624e-05,-5.59038e-05,0.00839707,-1.65888e-05,-0.000159172,-2.48217e-05,0.173467,1.56304e-05,0.112415,0.134592,-0.355417,0.426967,0.0980116,0.0980469,
26.2252,0.897748,-0.966169,-1.39541,-1.2956,-2.13596,2.17721,0.074498,-0.174873,0.121805,-0.0167261,0.184007,0.254968,2.70985,1.74927,-2.86909e-05,2.42085e-05,4.21534e-05,-1.07843e-05,-0.000110233,-3.15017e-05,-3.37624e-05,-5.59038e-05,0.00839707,-1.65888e-05,-0.000159172,-2.48217e-05,0.173467,1.56304e-05,0.112415,0.134592,-0.355417,0.426967,0.0980116,0.0980469,
26.2502,0.89775,-0.966169,-1.39541,-1.29559,-2.13597,2.17721,0.0744951,-0.174873,0.121803,-0.0167261,0.184006,0.254968,2.70871,1.74927,3.22329e-06,3.11825e-05,-7.61061e-06,1.32805e-05,-0.000115857,1.81735e-05,-6.51247e-05,-5.02615e-05,0.005336,-1.56781e-05,-0.000144213,-2.77046e-05,0.102573,-1.3218e-05,0.112413,0.134591,-0.355416,0.426968,0.0980108,0.0980473,
26.2752,0.89775,-0.966169,-1.39541,-1.29559,-2.13597,2.17721,0.0744951,-0.174873,0.121803,-0.0167261,0.184006,0.254968,2.70871,1.74927,3.22329e-06,3.11825e-05,-7.61061e-06,1.32805e-05,-0.000115857,1.81735e-05,-6.51247e-05,-5.02615e-05,0.005336,-1.56781e-05,-0.000144213,-2.77046e-05,0.102573,-1.3218e-05,0.112413,0.134591,-0.355416,0.426968,0.0980108,0.0980473,
26.3002,0.897752,-0.966169,-1.39541,-1.29559,-2.13596,2.17721,0.074498,-0.174871,0.121805,-0.0167261,0.184035,0.254971,2.70871,1.74927,2.09199e-05,1.17578e-05,1.34912e-05,2.9677e-05,7.75818e-06,-4.05495e-06,-1.82509e-05,-1.67294e-05,0.00341694,-2.06062e-06,0.000163161,5.64962e-06,0.0654703,2.35127e-06,0.112418,0.134592,-0.355415,0.426967,0.0980101,0.0980474,
26.3252,0.897762,-0.966171,-1.39542,-1.29559,-2.13599,2.17721,0.0746648,-0.174871,0.121791,-0.0167261,0.18411,0.254968,2.70863,1.74927,0.00010285,-2.28448e-05,-0.000124196,-8.81709e-06,-0.000349811,-3.26112e-05,0.00152074,-1.81661e-05,0.00196706,-5.30115e-06,0.000831472,-2.04068e-05,0.0393196,5.64926e-06,0.112412,0.134593,-0.355356,0.426966,0.0980103,0.0980464,
26.3502,0.897762,-0.966171,-1.39542,-1.29559,-2.13599,2.17721,0.0746648,-0.174871,0.121791,-0.0167261,0.18411,0.254968,2.70863,1.74927,0.00010285,-2.28448e-05,-0.000124196,-8.81709e-06,-0.000349811,-3.26112e-05,0.00152074,-1.81661e-05,0.00196706,-5.30115e-06,0.000831472,-2.04068e-05,0.0393196,5.64926e-06,0.112412,0.134593,-0.355356,0.426966,0.0980103,0.0980464,
26.3752,0.897767,-0.966171,-1.39542,-1.29559,-2.13598,2.17721,0.0750895,-0.174871,0.121725,-0.0167261,0.184091,0.254968,2.70823,1.74927,0.000121576,-2.53148e-05,-5.81627e-05,1.03164e-06,-0.000221488,-7.52834e-06,0.00453157,-5.14871e-06,0.000715914,2.07545e-07,0.000367751,-1.76198e-05,0.0227838,9.94194e-06,0.112433,0.134592,-0.35523,0.426966,0.0980208,0.0980464,
26.4002,0.897767,-0.966171,-1.39542,-1.29559,-2.13598,2.17721,0.0750895,-0.174871,0.121725,-0.0167261,0.184091,0.254968,2.70823,1.74927,0.000121576,-2.53148e-05,-5.81627e-05,1.03164e-06,-0.000221488,-7.52834e-06,0.00453157,-5.14871e-06,0.000715914,2.07545e-07,0.000367751,-1.76198e-05,0.0227838,9.94194e-06,0.112433,0.134592,-0.35523,0.426966,0.0980208,0.0980464,
26.4252,0.897762,-0.966171,-1.39541,-1.29559,-2.13603,2.17721,0.0753062,-0.174871,0.121315,-0.0167261,0.183815,0.254968,2.70791,1.74927,3.54091e-05,-4.00915e-05,-7.57437e-06,-3.75903e-06,-0.000587601,-5.53945e-05,0.00483745,9.82794e-06,-0.00281831,-7.62816e-06,-0.00244125,1.93019e-05,0.0123504,1.78492e-05,0.11242,0.134593,-0.355175,0.426966,0.0980327,0.0980464,
26.4502,0.897762,-0.966171,-1.39541,-1.29559,-2.13603,2.17721,0.0753062,-0.174871,0.121315,-0.0167261,0.183815,0.254968,2.70791,1.74927,3.54091e-05,-4.00915e-05,-7.57437e-06,-3.75903e-06,-0.000587601,-5.53945e-05,0.00483745,9.82794e-06,-0.00281831,-7.62816e-06,-0.00244125,1.93019e-05,0.0123504,1.78492e-05,0.11242,0.134593,-0.355175,0.426966,0.0980327,0.0980464,
26.4752,0.897752,-0.966171,-1.3954,-1.29559,-2.13601,2.17721,0.0753551,-0.174869,0.119002,-0.0167261,0.175279,0.254968,2.70787,1.74927,-4.24269e-05,-3.35354e-05,7.6071e-05,-1.24254e-05,-0.000139617,-3.27054e-05,0.00339083,3.60247e-06,-0.0250285,-1.95976e-05,-0.0835385,1.0057e-05,0.00760684,-2.77321e-05,0.11235,0.134592,-0.355471,0.426966,0.0981609,0.0980463,
26.5002,0.89777,-0.966166,-1.39538,-1.2956,-2.134,2.17722,0.0753167,-0.174867,0.105951,-0.0167261,0.135099,0.254971,2.70787,1.74927,0.00011144,9.25607e-06,0.00016503,-2.62384e-05,0.0173559,8.88569e-05,0.00183265,1.35569e-05,-0.123023,-2.58141e-05,-0.382301,2.78295e-05,0.00478636,1.07752e-05,0.112669,0.134587,-0.356986,0.426966,0.0987533,0.0980473,
26.5252,0.89777,-0.966166,-1.39538,-1.2956,-2.134,2.17722,0.0753167,-0.174867,0.105951,-0.0167261,0.135099,0.254971,2.70787,1.74927,0.00011144,9.25607e-06,0.00016503,-2.62384e-05,0.0173559,8.88569e-05,0.00183265,1.35569e-05,-0.123023,-2.58141e-05,-0.382301,2.78295e-05,0.00478636,1.07752e-05,0.112669,0.134587,-0.356986,0.426966,0.0987533,0.0980473,
