TIME,R-JOINT-P1,L-JOINT-P1,R-JOINT-P2,L-JOINT-P2,R-JOINT-P3,L-JOINT-P3,R-JOINT-P4,L-JOINT-P4,R-JOINT-P5,L-JOINT-P5,R-JOINT-P6,L-JOINT-P6,R-JOINT-P7,L-JOINT-P7,R-JOINT-V1,L-JOINT-V1,R-JOINT-V2,L-JOINT-V2,R-JOINT-V3,L-JOINT-V3,R-JOINT-V4,L-JOINT-V4,R-JOINT-V5,L-JOINT-V5,R-JOINT-V6,L-JOINT-V6,R-JOINT-V7,L-JOINT-V7,R-CART1,L-CART1,R-CART2,L-CART2,R-CART3,L-CART3,
0.500004,0.904395,-0.966171,-1.47001,-1.29559,-2.21444,2.17722,0.0339702,-0.174869,1.3855,-0.0167232,0.254139,0.254968,1.36208,1.74927,9.89168e-06,-2.05231e-06,4.98738e-06,8.77915e-06,6.25976e-06,1.49256e-05,-6.37153e-06,-1.34387e-06,-1.29274e-05,-2.73338e-06,-2.9917e-05,-2.13608e-05,-1.72117e-05,1.65857e-05,0.0768929,0.13459,-0.350461,0.426966,0.0863412,0.0980468,
0.525004,0.904395,-0.966171,-1.47001,-1.29559,-2.21444,2.17721,0.0339721,-0.174869,1.3855,-0.0167213,0.254142,0.254968,1.36208,1.74927,6.52803e-06,-1.25747e-06,9.68603e-06,-1.16498e-05,1.93523e-06,-4.37684e-06,1.05064e-05,3.65183e-06,1.11531e-05,2.57511e-06,2.41378e-05,-9.48007e-06,-4.94484e-06,1.2525e-05,0.0768925,0.13459,-0.350461,0.426966,0.0863413,0.0980464,
0.550004,0.904395,-0.966171,-1.47001,-1.29559,-2.21444,2.17722,0.0339702,-0.174871,1.3855,-0.0167213,0.254139,0.254968,1.36208,1.74927,7.60785e-06,-8.36008e-07,6.43959e-06,-7.74514e-06,5.11791e-06,6.82591e-06,-1.875e-05,-7.02072e-06,-1.04609e-05,3.1499e-06,-5.11485e-06,1.53108e-06,-1.73257e-06,-5.23827e-06,0.0768925,0.13459,-0.350461,0.426966,0.0863413,0.0980464,
0.575004,0.904395,-0.966171,-1.47001,-1.29559,-2.21444,2.17722,0.0339702,-0.174871,1.3855,-0.0167213,0.254139,0.254968,1.36208,1.74927,7.60785e-06,-8.36008e-07,6.43959e-06,-7.74514e-06,5.11791e-06,6.82591e-06,-1.875e-05,-7.02072e-06,-1.04609e-05,3.1499e-06,-5.11485e-06,1.53108e-06,-1.73257e-06,-5.23827e-06,0.0768923,0.13459,-0.350461,0.426966,0.0863413,0.0980466,
0.600004,0.904395,-0.966171,-1.47001,-1.29559,-2.21444,2.17721,0.0339702,-0.174869,1.3855,-0.0167213,0.254139,0.254971,1.36208,1.74927,-7.33734e-07,-5.33573e-07,-8.48538e-06,-1.23039e-05,2.042e-06,-2.9999e-06,-1.4872e-06,3.82844e-06,-6.51866e-06,-1.58647e-06,-3.2645e-06,1.47089e-05,-1.02182e-05,1.0143e-05,0.0768929,0.13459,-0.350461,0.426965,0.0863412,0.0980464,
0.625005,0.904395,-0.966171,-1.47001,-1.29559,-2.21444,2.17721,0.0339702,-0.174869,1.3855,-0.0167213,0.254139,0.254971,1.36208,1.74927,-7.33734e-07,-5.33573e-07,-8.48538e-06,-1.23039e-05,2.042e-06,-2.9999e-06,-1.4872e-06,3.82844e-06,-6.51866e-06,-1.58647e-06,-3.2645e-06,1.47089e-05,-1.02182e-05,1.0143e-05,0.0768929,0.13459,-0.350461,0.426965,0.0863412,0.0980464,
0.650005,0.904396,-0.966171,-1.47001,-1.29559,-2.21444,2.17721,0.0339702,-0.174869,1.3855,-0.0167232,0.254142,0.254971,1.36208,1.74927,2.78874e-05,4.51431e-06,-5.19908e-06,-1.28789e-05,-1.81323e-05,-8.36381e-06,3.24466e-06,7.1755e-06,-1.82707e-05,-3.01918e-05,2.47951e-05,-2.12944e-06,-1.33714e-05,1.99181e-05,0.0768928,0.13459,-0.350461,0.426965,0.0863408,0.0980464,
0.675005,0.904396,-0.966171,-1.47001,-1.29559,-2.21444,2.17721,0.0339702,-0.174869,1.3855,-0.0167232,0.254142,0.254971,1.36208,1.74927,2.78874e-05,4.51431e-06,-5.19908e-06,-1.28789e-05,-1.81323e-05,-8.36381e-06,3.24466e-06,7.1755e-06,-1.82707e-05,-3.01918e-05,2.47951e-05,-2.12944e-06,-1.33714e-05,1.99181e-05,0.0768928,0.13459,-0.350461,0.426965,0.0863408,0.0980464,
0.700005,0.904395,-0.966171,-1.47001,-1.29559,-2.21444,2.17721,0.0339702,-0.174871,1.3855,-0.0167232,0.254139,0.254968,1.36208,1.74927,8.20852e-06,3.00126e-06,-2.54643e-06,-3.08002e-06,-4.52167e-05,-9.69219e-06,6.78942e-06,-6.03471e-06,-7.75019e-07,-4.02844e-05,-2.96978e-06,-5.96516e-05,-3.64309e-05,5.50252e-06,0.0768923,0.13459,-0.350461,0.426966,0.0863413,0.0980465,
0.725005,0.904395,-0.966171,-1.47001,-1.29559,-2.21444,2.17721,0.0339702,-0.174871,1.3855,-0.0167232,0.254139,0.254968,1.36208,1.74927,8.20852e-06,3.00126e-06,-2.54643e-06,-3.08002e-06,-4.52167e-05,-9.69219e-06,6.78942e-06,-6.03471e-06,-7.75019e-07,-4.02844e-05,-2.96978e-06,-5.96516e-05,-3.64309e-05,5.50252e-06,0.0768923,0.13459,-0.350461,0.426966,0.0863413,0.0980465,
